date,N,publication_date,days_since_publication,n_diff,n_diff_pct,delay
2020-03-13,1,2020-06-25,104,0,0,14 Days +
2020-03-14,1,2020-06-25,103,0,0,14 Days +
2020-03-15,2,2020-06-25,102,0,0,14 Days +
2020-03-16,2,2020-06-25,101,0,0,14 Days +
2020-03-17,1,2020-06-25,100,0,0,14 Days +
2020-03-18,6,2020-06-25,99,0,0,14 Days +
2020-03-19,7,2020-06-25,98,0,0,14 Days +
2020-03-20,9,2020-06-25,97,0,0,14 Days +
2020-03-21,8,2020-06-25,96,0,0,14 Days +
2020-03-22,11,2020-06-25,95,0,0,14 Days +
2020-03-23,11,2020-06-25,94,0,0,14 Days +
2020-03-24,21,2020-06-25,93,0,0,14 Days +
2020-03-25,22,2020-06-25,92,0,0,14 Days +
2020-03-26,31,2020-06-25,91,0,0,14 Days +
2020-03-27,32,2020-06-25,90,0,0,14 Days +
2020-03-28,35,2020-06-25,89,0,0,14 Days +
2020-03-29,38,2020-06-25,88,0,0,14 Days +
2020-03-30,45,2020-06-25,87,0,0,14 Days +
2020-03-31,48,2020-06-25,86,0,0,14 Days +
2020-04-01,53,2020-06-25,85,0,0,14 Days +
2020-04-02,70,2020-06-25,84,0,0,14 Days +
2020-04-03,80,2020-06-25,83,0,0,14 Days +
2020-04-04,70,2020-06-25,82,0,0,14 Days +
2020-04-05,85,2020-06-25,81,0,0,14 Days +
2020-04-06,90,2020-06-25,80,0,0,14 Days +
2020-04-07,84,2020-06-25,79,0,0,14 Days +
2020-04-08,115,2020-06-25,78,0,0,14 Days +
2020-04-09,86,2020-06-25,77,0,0,14 Days +
2020-04-10,90,2020-06-25,76,0,0,14 Days +
2020-04-11,103,2020-06-25,75,0,0,14 Days +
2020-04-12,97,2020-06-25,74,0,0,14 Days +
2020-04-13,85,2020-06-25,73,0,0,14 Days +
2020-04-14,91,2020-06-25,72,0,0,14 Days +
2020-04-15,115,2020-06-25,71,0,0,14 Days +
2020-04-16,111,2020-06-25,70,0,0,14 Days +
2020-04-17,82,2020-06-25,69,0,0,14 Days +
2020-04-18,86,2020-06-25,68,0,0,14 Days +
2020-04-19,88,2020-06-25,67,0,0,14 Days +
2020-04-20,84,2020-06-25,66,-1,-0.0117647058823529,14 Days +
2020-04-21,62,2020-06-25,65,0,0,14 Days +
2020-04-22,77,2020-06-25,64,0,0,14 Days +
2020-04-23,86,2020-06-25,63,0,0,14 Days +
2020-04-24,89,2020-06-25,62,0,0,14 Days +
2020-04-25,73,2020-06-25,61,0,0,14 Days +
2020-04-26,75,2020-06-25,60,0,0,14 Days +
2020-04-27,73,2020-06-25,59,0,0,14 Days +
2020-04-28,82,2020-06-25,58,0,0,14 Days +
2020-04-29,84,2020-06-25,57,1,0.0120481927710843,14 Days +
2020-04-30,78,2020-06-25,56,0,0,14 Days +
2020-05-01,78,2020-06-25,55,0,0,14 Days +
2020-05-02,73,2020-06-25,54,0,0,14 Days +
2020-05-03,75,2020-06-25,53,0,0,14 Days +
2020-05-04,84,2020-06-25,52,0,0,14 Days +
2020-05-05,72,2020-06-25,51,0,0,14 Days +
2020-05-06,73,2020-06-25,50,0,0,14 Days +
2020-05-07,80,2020-06-25,49,0,0,14 Days +
2020-05-08,60,2020-06-25,48,0,0,14 Days +
2020-05-09,67,2020-06-25,47,0,0,14 Days +
2020-05-10,74,2020-06-25,46,0,0,14 Days +
2020-05-11,64,2020-06-25,45,0,0,14 Days +
2020-05-12,61,2020-06-25,44,0,0,14 Days +
2020-05-13,50,2020-06-25,43,0,0,14 Days +
2020-05-14,47,2020-06-25,42,0,0,14 Days +
2020-05-15,57,2020-06-25,41,0,0,14 Days +
2020-05-16,48,2020-06-25,40,0,0,14 Days +
2020-05-17,53,2020-06-25,39,0,0,14 Days +
2020-05-18,61,2020-06-25,38,0,0,14 Days +
2020-05-19,39,2020-06-25,37,0,0,14 Days +
2020-05-20,54,2020-06-25,36,0,0,14 Days +
2020-05-21,53,2020-06-25,35,0,0,14 Days +
2020-05-22,54,2020-06-25,34,0,0,14 Days +
2020-05-23,56,2020-06-25,33,0,0,14 Days +
2020-05-24,43,2020-06-25,32,0,0,14 Days +
2020-05-25,41,2020-06-25,31,0,0,14 Days +
2020-05-26,28,2020-06-25,30,0,0,14 Days +
2020-05-27,38,2020-06-25,29,0,0,14 Days +
2020-05-28,40,2020-06-25,28,0,0,14 Days +
2020-05-29,40,2020-06-25,27,0,0,14 Days +
2020-05-30,39,2020-06-25,26,0,0,14 Days +
2020-05-31,45,2020-06-25,25,0,0,14 Days +
2020-06-01,40,2020-06-25,24,0,0,14 Days +
2020-06-02,36,2020-06-25,23,0,0,14 Days +
2020-06-03,26,2020-06-25,22,0,0,14 Days +
2020-06-04,45,2020-06-25,21,0,0,14 Days +
2020-06-05,37,2020-06-25,20,0,0,14 Days +
2020-06-06,27,2020-06-25,19,0,0,14 Days +
2020-06-07,33,2020-06-25,18,0,0,14 Days +
2020-06-08,38,2020-06-25,17,0,0,14 Days +
2020-06-09,34,2020-06-25,16,0,0,14 Days +
2020-06-10,38,2020-06-25,15,0,0,14 Days +
2020-06-11,34,2020-06-25,14,1,0.0303030303030303,14 Days +
2020-06-12,27,2020-06-25,13,0,0,7-13 Days
2020-06-13,31,2020-06-25,12,0,0,7-13 Days
2020-06-14,22,2020-06-25,11,1,0.0476190476190477,7-13 Days
2020-06-15,26,2020-06-25,10,1,0.04,7-13 Days
2020-06-16,21,2020-06-25,9,0,0,7-13 Days
2020-06-17,21,2020-06-25,8,1,0.05,7-13 Days
2020-06-18,11,2020-06-25,7,2,0.222222222222222,7-13 Days
2020-06-19,8,2020-06-25,6,2,0.333333333333333,5-6 Days
2020-06-20,12,2020-06-25,5,1,0.0909090909090908,5-6 Days
2020-06-21,7,2020-06-25,4,2,0.4,3-4 Days
2020-06-22,7,2020-06-25,3,0,0,3-4 Days
2020-06-23,9,2020-06-25,2,5,1.25,2 Days
2020-06-24,6,2020-06-25,1,5,5,1 Day
2020-06-25,0,2020-06-25,0,0,0,Same day
,12,2020-06-26,,,,No Data
2020-03-01,0,2020-06-26,117,0,0,14 Days +
2020-03-02,0,2020-06-26,116,0,0,14 Days +
2020-03-03,0,2020-06-26,115,0,0,14 Days +
2020-03-04,0,2020-06-26,114,0,0,14 Days +
2020-03-05,0,2020-06-26,113,0,0,14 Days +
2020-03-06,0,2020-06-26,112,0,0,14 Days +
2020-03-07,0,2020-06-26,111,0,0,14 Days +
2020-03-08,0,2020-06-26,110,0,0,14 Days +
2020-03-09,0,2020-06-26,109,0,0,14 Days +
2020-03-10,0,2020-06-26,108,0,0,14 Days +
2020-03-11,1,2020-06-26,107,0,0,14 Days +
2020-03-12,0,2020-06-26,106,0,0,14 Days +
2020-03-13,1,2020-06-26,105,0,0,14 Days +
2020-03-14,1,2020-06-26,104,0,0,14 Days +
2020-03-15,2,2020-06-26,103,0,0,14 Days +
2020-03-16,2,2020-06-26,102,0,0,14 Days +
2020-03-17,1,2020-06-26,101,0,0,14 Days +
2020-03-18,6,2020-06-26,100,0,0,14 Days +
2020-03-19,7,2020-06-26,99,0,0,14 Days +
2020-03-20,9,2020-06-26,98,0,0,14 Days +
2020-03-21,8,2020-06-26,97,0,0,14 Days +
2020-03-22,11,2020-06-26,96,0,0,14 Days +
2020-03-23,11,2020-06-26,95,0,0,14 Days +
2020-03-24,21,2020-06-26,94,0,0,14 Days +
2020-03-25,22,2020-06-26,93,0,0,14 Days +
2020-03-26,31,2020-06-26,92,0,0,14 Days +
2020-03-27,32,2020-06-26,91,0,0,14 Days +
2020-03-28,35,2020-06-26,90,0,0,14 Days +
2020-03-29,38,2020-06-26,89,0,0,14 Days +
2020-03-30,45,2020-06-26,88,0,0,14 Days +
2020-03-31,48,2020-06-26,87,0,0,14 Days +
2020-04-01,53,2020-06-26,86,0,0,14 Days +
2020-04-02,70,2020-06-26,85,0,0,14 Days +
2020-04-03,80,2020-06-26,84,0,0,14 Days +
2020-04-04,70,2020-06-26,83,0,0,14 Days +
2020-04-05,85,2020-06-26,82,0,0,14 Days +
2020-04-06,90,2020-06-26,81,0,0,14 Days +
2020-04-07,84,2020-06-26,80,0,0,14 Days +
2020-04-08,115,2020-06-26,79,0,0,14 Days +
2020-04-09,86,2020-06-26,78,0,0,14 Days +
2020-04-10,90,2020-06-26,77,0,0,14 Days +
2020-04-11,103,2020-06-26,76,0,0,14 Days +
2020-04-12,97,2020-06-26,75,0,0,14 Days +
2020-04-13,85,2020-06-26,74,0,0,14 Days +
2020-04-14,91,2020-06-26,73,0,0,14 Days +
2020-04-15,115,2020-06-26,72,0,0,14 Days +
2020-04-16,111,2020-06-26,71,0,0,14 Days +
2020-04-17,82,2020-06-26,70,0,0,14 Days +
2020-04-18,86,2020-06-26,69,0,0,14 Days +
2020-04-19,88,2020-06-26,68,0,0,14 Days +
2020-04-20,84,2020-06-26,67,0,0,14 Days +
2020-04-21,62,2020-06-26,66,0,0,14 Days +
2020-04-22,77,2020-06-26,65,0,0,14 Days +
2020-04-23,86,2020-06-26,64,0,0,14 Days +
2020-04-24,89,2020-06-26,63,0,0,14 Days +
2020-04-25,73,2020-06-26,62,0,0,14 Days +
2020-04-26,75,2020-06-26,61,0,0,14 Days +
2020-04-27,73,2020-06-26,60,0,0,14 Days +
2020-04-28,82,2020-06-26,59,0,0,14 Days +
2020-04-29,84,2020-06-26,58,0,0,14 Days +
2020-04-30,78,2020-06-26,57,0,0,14 Days +
2020-05-01,78,2020-06-26,56,0,0,14 Days +
2020-05-02,73,2020-06-26,55,0,0,14 Days +
2020-05-03,75,2020-06-26,54,0,0,14 Days +
2020-05-04,84,2020-06-26,53,0,0,14 Days +
2020-05-05,72,2020-06-26,52,0,0,14 Days +
2020-05-06,73,2020-06-26,51,0,0,14 Days +
2020-05-07,80,2020-06-26,50,0,0,14 Days +
2020-05-08,60,2020-06-26,49,0,0,14 Days +
2020-05-09,67,2020-06-26,48,0,0,14 Days +
2020-05-10,74,2020-06-26,47,0,0,14 Days +
2020-05-11,64,2020-06-26,46,0,0,14 Days +
2020-05-12,61,2020-06-26,45,0,0,14 Days +
2020-05-13,50,2020-06-26,44,0,0,14 Days +
2020-05-14,46,2020-06-26,43,-1,-0.0212765957446809,14 Days +
2020-05-15,57,2020-06-26,42,0,0,14 Days +
2020-05-16,48,2020-06-26,41,0,0,14 Days +
2020-05-17,53,2020-06-26,40,0,0,14 Days +
2020-05-18,61,2020-06-26,39,0,0,14 Days +
2020-05-19,39,2020-06-26,38,0,0,14 Days +
2020-05-20,54,2020-06-26,37,0,0,14 Days +
2020-05-21,53,2020-06-26,36,0,0,14 Days +
2020-05-22,55,2020-06-26,35,1,0.0185185185185186,14 Days +
2020-05-23,56,2020-06-26,34,0,0,14 Days +
2020-05-24,43,2020-06-26,33,0,0,14 Days +
2020-05-25,42,2020-06-26,32,1,0.024390243902439,14 Days +
2020-05-26,28,2020-06-26,31,0,0,14 Days +
2020-05-27,38,2020-06-26,30,0,0,14 Days +
2020-05-28,40,2020-06-26,29,0,0,14 Days +
2020-05-29,40,2020-06-26,28,0,0,14 Days +
2020-05-30,39,2020-06-26,27,0,0,14 Days +
2020-05-31,45,2020-06-26,26,0,0,14 Days +
2020-06-01,40,2020-06-26,25,0,0,14 Days +
2020-06-02,36,2020-06-26,24,0,0,14 Days +
2020-06-03,26,2020-06-26,23,0,0,14 Days +
2020-06-04,45,2020-06-26,22,0,0,14 Days +
2020-06-05,37,2020-06-26,21,0,0,14 Days +
2020-06-06,28,2020-06-26,20,1,0.037037037037037,14 Days +
2020-06-07,33,2020-06-26,19,0,0,14 Days +
2020-06-08,38,2020-06-26,18,0,0,14 Days +
2020-06-09,34,2020-06-26,17,0,0,14 Days +
2020-06-10,39,2020-06-26,16,1,0.0263157894736843,14 Days +
2020-06-11,34,2020-06-26,15,0,0,14 Days +
2020-06-12,27,2020-06-26,14,0,0,14 Days +
2020-06-13,33,2020-06-26,13,2,0.064516129032258,7-13 Days
2020-06-14,24,2020-06-26,12,2,0.0909090909090908,7-13 Days
2020-06-15,27,2020-06-26,11,1,0.0384615384615385,7-13 Days
2020-06-16,25,2020-06-26,10,4,0.19047619047619,7-13 Days
2020-06-17,27,2020-06-26,9,6,0.285714285714286,7-13 Days
2020-06-18,20,2020-06-26,8,9,0.818181818181818,7-13 Days
2020-06-19,14,2020-06-26,7,6,0.75,7-13 Days
2020-06-20,18,2020-06-26,6,6,0.5,5-6 Days
2020-06-21,10,2020-06-26,5,3,0.428571428571429,5-6 Days
2020-06-22,9,2020-06-26,4,2,0.285714285714286,3-4 Days
2020-06-23,9,2020-06-26,3,0,0,3-4 Days
2020-06-24,7,2020-06-26,2,1,0.166666666666667,2 Days
2020-06-25,4,2020-06-26,1,4,,1 Day
2020-06-26,0,2020-06-26,0,0,0,Same day
,12,2020-06-29,,,,No Data
2020-03-01,0,2020-06-29,120,0,0,14 Days +
2020-03-02,0,2020-06-29,119,0,0,14 Days +
2020-03-03,0,2020-06-29,118,0,0,14 Days +
2020-03-04,0,2020-06-29,117,0,0,14 Days +
2020-03-05,0,2020-06-29,116,0,0,14 Days +
2020-03-06,0,2020-06-29,115,0,0,14 Days +
2020-03-07,0,2020-06-29,114,0,0,14 Days +
2020-03-08,0,2020-06-29,113,0,0,14 Days +
2020-03-09,0,2020-06-29,112,0,0,14 Days +
2020-03-10,0,2020-06-29,111,0,0,14 Days +
2020-03-11,1,2020-06-29,110,0,0,14 Days +
2020-03-12,0,2020-06-29,109,0,0,14 Days +
2020-03-13,1,2020-06-29,108,0,0,14 Days +
2020-03-14,1,2020-06-29,107,0,0,14 Days +
2020-03-15,2,2020-06-29,106,0,0,14 Days +
2020-03-16,2,2020-06-29,105,0,0,14 Days +
2020-03-17,1,2020-06-29,104,0,0,14 Days +
2020-03-18,6,2020-06-29,103,0,0,14 Days +
2020-03-19,7,2020-06-29,102,0,0,14 Days +
2020-03-20,9,2020-06-29,101,0,0,14 Days +
2020-03-21,8,2020-06-29,100,0,0,14 Days +
2020-03-22,11,2020-06-29,99,0,0,14 Days +
2020-03-23,11,2020-06-29,98,0,0,14 Days +
2020-03-24,21,2020-06-29,97,0,0,14 Days +
2020-03-25,22,2020-06-29,96,0,0,14 Days +
2020-03-26,31,2020-06-29,95,0,0,14 Days +
2020-03-27,32,2020-06-29,94,0,0,14 Days +
2020-03-28,35,2020-06-29,93,0,0,14 Days +
2020-03-29,38,2020-06-29,92,0,0,14 Days +
2020-03-30,45,2020-06-29,91,0,0,14 Days +
2020-03-31,48,2020-06-29,90,0,0,14 Days +
2020-04-01,53,2020-06-29,89,0,0,14 Days +
2020-04-02,70,2020-06-29,88,0,0,14 Days +
2020-04-03,80,2020-06-29,87,0,0,14 Days +
2020-04-04,70,2020-06-29,86,0,0,14 Days +
2020-04-05,85,2020-06-29,85,0,0,14 Days +
2020-04-06,90,2020-06-29,84,0,0,14 Days +
2020-04-07,84,2020-06-29,83,0,0,14 Days +
2020-04-08,115,2020-06-29,82,0,0,14 Days +
2020-04-09,86,2020-06-29,81,0,0,14 Days +
2020-04-10,90,2020-06-29,80,0,0,14 Days +
2020-04-11,103,2020-06-29,79,0,0,14 Days +
2020-04-12,97,2020-06-29,78,0,0,14 Days +
2020-04-13,85,2020-06-29,77,0,0,14 Days +
2020-04-14,91,2020-06-29,76,0,0,14 Days +
2020-04-15,115,2020-06-29,75,0,0,14 Days +
2020-04-16,111,2020-06-29,74,0,0,14 Days +
2020-04-17,82,2020-06-29,73,0,0,14 Days +
2020-04-18,86,2020-06-29,72,0,0,14 Days +
2020-04-19,88,2020-06-29,71,0,0,14 Days +
2020-04-20,84,2020-06-29,70,0,0,14 Days +
2020-04-21,62,2020-06-29,69,0,0,14 Days +
2020-04-22,77,2020-06-29,68,0,0,14 Days +
2020-04-23,86,2020-06-29,67,0,0,14 Days +
2020-04-24,89,2020-06-29,66,0,0,14 Days +
2020-04-25,73,2020-06-29,65,0,0,14 Days +
2020-04-26,75,2020-06-29,64,0,0,14 Days +
2020-04-27,73,2020-06-29,63,0,0,14 Days +
2020-04-28,82,2020-06-29,62,0,0,14 Days +
2020-04-29,84,2020-06-29,61,0,0,14 Days +
2020-04-30,78,2020-06-29,60,0,0,14 Days +
2020-05-01,78,2020-06-29,59,0,0,14 Days +
2020-05-02,73,2020-06-29,58,0,0,14 Days +
2020-05-03,75,2020-06-29,57,0,0,14 Days +
2020-05-04,84,2020-06-29,56,0,0,14 Days +
2020-05-05,72,2020-06-29,55,0,0,14 Days +
2020-05-06,73,2020-06-29,54,0,0,14 Days +
2020-05-07,80,2020-06-29,53,0,0,14 Days +
2020-05-08,60,2020-06-29,52,0,0,14 Days +
2020-05-09,67,2020-06-29,51,0,0,14 Days +
2020-05-10,74,2020-06-29,50,0,0,14 Days +
2020-05-11,64,2020-06-29,49,0,0,14 Days +
2020-05-12,61,2020-06-29,48,0,0,14 Days +
2020-05-13,50,2020-06-29,47,0,0,14 Days +
2020-05-14,46,2020-06-29,46,0,0,14 Days +
2020-05-15,57,2020-06-29,45,0,0,14 Days +
2020-05-16,48,2020-06-29,44,0,0,14 Days +
2020-05-17,53,2020-06-29,43,0,0,14 Days +
2020-05-18,61,2020-06-29,42,0,0,14 Days +
2020-05-19,39,2020-06-29,41,0,0,14 Days +
2020-05-20,54,2020-06-29,40,0,0,14 Days +
2020-05-21,53,2020-06-29,39,0,0,14 Days +
2020-05-22,55,2020-06-29,38,0,0,14 Days +
2020-05-23,56,2020-06-29,37,0,0,14 Days +
2020-05-24,43,2020-06-29,36,0,0,14 Days +
2020-05-25,42,2020-06-29,35,0,0,14 Days +
2020-05-26,28,2020-06-29,34,0,0,14 Days +
2020-05-27,39,2020-06-29,33,1,0.0263157894736843,14 Days +
2020-05-28,40,2020-06-29,32,0,0,14 Days +
2020-05-29,40,2020-06-29,31,0,0,14 Days +
2020-05-30,39,2020-06-29,30,0,0,14 Days +
2020-05-31,45,2020-06-29,29,0,0,14 Days +
2020-06-01,40,2020-06-29,28,0,0,14 Days +
2020-06-02,36,2020-06-29,27,0,0,14 Days +
2020-06-03,26,2020-06-29,26,0,0,14 Days +
2020-06-04,45,2020-06-29,25,0,0,14 Days +
2020-06-05,37,2020-06-29,24,0,0,14 Days +
2020-06-06,29,2020-06-29,23,1,0.0357142857142858,14 Days +
2020-06-07,33,2020-06-29,22,0,0,14 Days +
2020-06-08,38,2020-06-29,21,0,0,14 Days +
2020-06-09,34,2020-06-29,20,0,0,14 Days +
2020-06-10,39,2020-06-29,19,0,0,14 Days +
2020-06-11,34,2020-06-29,18,0,0,14 Days +
2020-06-12,27,2020-06-29,17,0,0,14 Days +
2020-06-13,33,2020-06-29,16,0,0,14 Days +
2020-06-14,24,2020-06-29,15,0,0,14 Days +
2020-06-15,27,2020-06-29,14,0,0,14 Days +
2020-06-16,25,2020-06-29,13,0,0,7-13 Days
2020-06-17,29,2020-06-29,12,2,0.0740740740740742,7-13 Days
2020-06-18,23,2020-06-29,11,3,0.15,7-13 Days
2020-06-19,16,2020-06-29,10,2,0.142857142857143,7-13 Days
2020-06-20,19,2020-06-29,9,1,0.0555555555555556,7-13 Days
2020-06-21,11,2020-06-29,8,1,0.1,7-13 Days
2020-06-22,14,2020-06-29,7,5,0.555555555555556,7-13 Days
2020-06-23,12,2020-06-29,6,3,0.333333333333333,5-6 Days
2020-06-24,9,2020-06-29,5,2,0.285714285714286,5-6 Days
2020-06-25,6,2020-06-29,4,2,0.5,3-4 Days
2020-06-26,2,2020-06-29,3,2,,3-4 Days
2020-06-27,1,2020-06-29,2,1,,2 Days
2020-06-28,4,2020-06-29,1,4,,1 Day
2020-06-29,0,2020-06-29,0,0,0,Same day
,12,2020-06-30,,,,No Data
2020-03-01,0,2020-06-30,121,0,0,14 Days +
2020-03-02,0,2020-06-30,120,0,0,14 Days +
2020-03-03,0,2020-06-30,119,0,0,14 Days +
2020-03-04,0,2020-06-30,118,0,0,14 Days +
2020-03-05,0,2020-06-30,117,0,0,14 Days +
2020-03-06,0,2020-06-30,116,0,0,14 Days +
2020-03-07,0,2020-06-30,115,0,0,14 Days +
2020-03-08,0,2020-06-30,114,0,0,14 Days +
2020-03-09,0,2020-06-30,113,0,0,14 Days +
2020-03-10,0,2020-06-30,112,0,0,14 Days +
2020-03-11,1,2020-06-30,111,0,0,14 Days +
2020-03-12,0,2020-06-30,110,0,0,14 Days +
2020-03-13,1,2020-06-30,109,0,0,14 Days +
2020-03-14,1,2020-06-30,108,0,0,14 Days +
2020-03-15,2,2020-06-30,107,0,0,14 Days +
2020-03-16,2,2020-06-30,106,0,0,14 Days +
2020-03-17,1,2020-06-30,105,0,0,14 Days +
2020-03-18,6,2020-06-30,104,0,0,14 Days +
2020-03-19,7,2020-06-30,103,0,0,14 Days +
2020-03-20,9,2020-06-30,102,0,0,14 Days +
2020-03-21,8,2020-06-30,101,0,0,14 Days +
2020-03-22,11,2020-06-30,100,0,0,14 Days +
2020-03-23,11,2020-06-30,99,0,0,14 Days +
2020-03-24,21,2020-06-30,98,0,0,14 Days +
2020-03-25,22,2020-06-30,97,0,0,14 Days +
2020-03-26,31,2020-06-30,96,0,0,14 Days +
2020-03-27,32,2020-06-30,95,0,0,14 Days +
2020-03-28,35,2020-06-30,94,0,0,14 Days +
2020-03-29,38,2020-06-30,93,0,0,14 Days +
2020-03-30,45,2020-06-30,92,0,0,14 Days +
2020-03-31,48,2020-06-30,91,0,0,14 Days +
2020-04-01,53,2020-06-30,90,0,0,14 Days +
2020-04-02,70,2020-06-30,89,0,0,14 Days +
2020-04-03,80,2020-06-30,88,0,0,14 Days +
2020-04-04,70,2020-06-30,87,0,0,14 Days +
2020-04-05,85,2020-06-30,86,0,0,14 Days +
2020-04-06,90,2020-06-30,85,0,0,14 Days +
2020-04-07,84,2020-06-30,84,0,0,14 Days +
2020-04-08,115,2020-06-30,83,0,0,14 Days +
2020-04-09,86,2020-06-30,82,0,0,14 Days +
2020-04-10,90,2020-06-30,81,0,0,14 Days +
2020-04-11,103,2020-06-30,80,0,0,14 Days +
2020-04-12,97,2020-06-30,79,0,0,14 Days +
2020-04-13,85,2020-06-30,78,0,0,14 Days +
2020-04-14,91,2020-06-30,77,0,0,14 Days +
2020-04-15,115,2020-06-30,76,0,0,14 Days +
2020-04-16,111,2020-06-30,75,0,0,14 Days +
2020-04-17,82,2020-06-30,74,0,0,14 Days +
2020-04-18,86,2020-06-30,73,0,0,14 Days +
2020-04-19,88,2020-06-30,72,0,0,14 Days +
2020-04-20,84,2020-06-30,71,0,0,14 Days +
2020-04-21,62,2020-06-30,70,0,0,14 Days +
2020-04-22,77,2020-06-30,69,0,0,14 Days +
2020-04-23,86,2020-06-30,68,0,0,14 Days +
2020-04-24,89,2020-06-30,67,0,0,14 Days +
2020-04-25,73,2020-06-30,66,0,0,14 Days +
2020-04-26,75,2020-06-30,65,0,0,14 Days +
2020-04-27,73,2020-06-30,64,0,0,14 Days +
2020-04-28,82,2020-06-30,63,0,0,14 Days +
2020-04-29,84,2020-06-30,62,0,0,14 Days +
2020-04-30,78,2020-06-30,61,0,0,14 Days +
2020-05-01,78,2020-06-30,60,0,0,14 Days +
2020-05-02,73,2020-06-30,59,0,0,14 Days +
2020-05-03,75,2020-06-30,58,0,0,14 Days +
2020-05-04,84,2020-06-30,57,0,0,14 Days +
2020-05-05,72,2020-06-30,56,0,0,14 Days +
2020-05-06,73,2020-06-30,55,0,0,14 Days +
2020-05-07,80,2020-06-30,54,0,0,14 Days +
2020-05-08,60,2020-06-30,53,0,0,14 Days +
2020-05-09,67,2020-06-30,52,0,0,14 Days +
2020-05-10,74,2020-06-30,51,0,0,14 Days +
2020-05-11,64,2020-06-30,50,0,0,14 Days +
2020-05-12,61,2020-06-30,49,0,0,14 Days +
2020-05-13,50,2020-06-30,48,0,0,14 Days +
2020-05-14,46,2020-06-30,47,0,0,14 Days +
2020-05-15,57,2020-06-30,46,0,0,14 Days +
2020-05-16,48,2020-06-30,45,0,0,14 Days +
2020-05-17,53,2020-06-30,44,0,0,14 Days +
2020-05-18,61,2020-06-30,43,0,0,14 Days +
2020-05-19,39,2020-06-30,42,0,0,14 Days +
2020-05-20,54,2020-06-30,41,0,0,14 Days +
2020-05-21,53,2020-06-30,40,0,0,14 Days +
2020-05-22,55,2020-06-30,39,0,0,14 Days +
2020-05-23,56,2020-06-30,38,0,0,14 Days +
2020-05-24,43,2020-06-30,37,0,0,14 Days +
2020-05-25,42,2020-06-30,36,0,0,14 Days +
2020-05-26,28,2020-06-30,35,0,0,14 Days +
2020-05-27,39,2020-06-30,34,0,0,14 Days +
2020-05-28,40,2020-06-30,33,0,0,14 Days +
2020-05-29,40,2020-06-30,32,0,0,14 Days +
2020-05-30,39,2020-06-30,31,0,0,14 Days +
2020-05-31,45,2020-06-30,30,0,0,14 Days +
2020-06-01,40,2020-06-30,29,0,0,14 Days +
2020-06-02,36,2020-06-30,28,0,0,14 Days +
2020-06-03,26,2020-06-30,27,0,0,14 Days +
2020-06-04,45,2020-06-30,26,0,0,14 Days +
2020-06-05,38,2020-06-30,25,1,0.027027027027027,14 Days +
2020-06-06,29,2020-06-30,24,0,0,14 Days +
2020-06-07,33,2020-06-30,23,0,0,14 Days +
2020-06-08,38,2020-06-30,22,0,0,14 Days +
2020-06-09,34,2020-06-30,21,0,0,14 Days +
2020-06-10,39,2020-06-30,20,0,0,14 Days +
2020-06-11,34,2020-06-30,19,0,0,14 Days +
2020-06-12,27,2020-06-30,18,0,0,14 Days +
2020-06-13,33,2020-06-30,17,0,0,14 Days +
2020-06-14,25,2020-06-30,16,1,0.0416666666666667,14 Days +
2020-06-15,27,2020-06-30,15,0,0,14 Days +
2020-06-16,27,2020-06-30,14,2,0.0800000000000001,14 Days +
2020-06-17,30,2020-06-30,13,1,0.0344827586206897,7-13 Days
2020-06-18,26,2020-06-30,12,3,0.130434782608696,7-13 Days
2020-06-19,18,2020-06-30,11,2,0.125,7-13 Days
2020-06-20,21,2020-06-30,10,2,0.105263157894737,7-13 Days
2020-06-21,15,2020-06-30,9,4,0.363636363636364,7-13 Days
2020-06-22,15,2020-06-30,8,1,0.0714285714285714,7-13 Days
2020-06-23,13,2020-06-30,7,1,0.0833333333333333,7-13 Days
2020-06-24,10,2020-06-30,6,1,0.111111111111111,5-6 Days
2020-06-25,7,2020-06-30,5,1,0.166666666666667,5-6 Days
2020-06-26,2,2020-06-30,4,0,0,3-4 Days
2020-06-27,1,2020-06-30,3,0,0,3-4 Days
2020-06-28,5,2020-06-30,2,1,0.25,2 Days
2020-06-29,2,2020-06-30,1,2,,1 Day
2020-06-30,0,2020-06-30,0,0,0,Same day
,12,2020-07-01,,,,No Data
2020-03-01,0,2020-07-01,122,0,0,14 Days +
2020-03-02,0,2020-07-01,121,0,0,14 Days +
2020-03-03,0,2020-07-01,120,0,0,14 Days +
2020-03-04,0,2020-07-01,119,0,0,14 Days +
2020-03-05,0,2020-07-01,118,0,0,14 Days +
2020-03-06,0,2020-07-01,117,0,0,14 Days +
2020-03-07,0,2020-07-01,116,0,0,14 Days +
2020-03-08,0,2020-07-01,115,0,0,14 Days +
2020-03-09,0,2020-07-01,114,0,0,14 Days +
2020-03-10,0,2020-07-01,113,0,0,14 Days +
2020-03-11,1,2020-07-01,112,0,0,14 Days +
2020-03-12,0,2020-07-01,111,0,0,14 Days +
2020-03-13,1,2020-07-01,110,0,0,14 Days +
2020-03-14,1,2020-07-01,109,0,0,14 Days +
2020-03-15,2,2020-07-01,108,0,0,14 Days +
2020-03-16,2,2020-07-01,107,0,0,14 Days +
2020-03-17,1,2020-07-01,106,0,0,14 Days +
2020-03-18,6,2020-07-01,105,0,0,14 Days +
2020-03-19,7,2020-07-01,104,0,0,14 Days +
